,Unnamed: 0,time,open,high,low,close,tick_volume,spread,real_volume,EMA_200,EMA_50,EMA50,EMA200,RSI,CCI,MACD,Signal,DIplus,DIminus,ADX,MFI,BBr,cumdelta_rsi,ROC,stoch_rsi_k,stoch_rsi_d,ParabolicSAR_Signal,cross,result
87718,87718,1697823000,1.0582,1.05931,1.05819,1.05923,2818,13,425500000,1.05796,1.05841,1.05841,1.05796,57.00394,101.66501,-5.03e-05,-7.8e-05,29.53384,14.7726,19.00043,57.32877,0.89124,60.5755,0.02361,56.88529,31.86772,0,1,loss
87733,87733,1697827500,1.05907,1.05933,1.05907,1.05932,2611,13,387875000,1.05812,1.05873,1.05873,1.05812,55.06621,58.3953,0.0001574,0.0001519,27.01265,13.71243,21.10433,42.32338,0.69092,63.21789,0.034,40.72978,32.3276,0,1,loss
87747,87747,1697831700,1.05856,1.05889,1.05847,1.05888,2601,13,386000000,1.05819,1.05871,1.05871,1.05819,51.73942,-17.37903,-9.9e-06,-1.11e-05,12.87247,15.79644,16.08225,63.3602,0.54018,53.58249,-0.01511,61.54102,64.31185,1,1,win
87772,87772,1697839200,1.05919,1.05933,1.05912,1.05918,2421,13,361900000,1.05843,1.05904,1.05904,1.05843,51.19508,-2.93802,1.63e-05,1.47e-05,24.42436,14.02317,23.43167,48.72559,0.48112,53.52159,-0.00661,74.6772,71.94287,1,1,loss
87775,87775,1697840100,1.05912,1.0594,1.05909,1.05932,2164,13,328150000,1.05845,1.05905,1.05905,1.05845,54.22922,34.53757,2.62e-05,1.68e-05,19.34021,11.53597,23.1704,48.60148,0.63995,51.66391,0.03966,65.15082,60.60373,1,1,loss
87784,87784,1697842800,1.05915,1.05931,1.0591,1.05931,1950,13,301500000,1.05851,1.05907,1.05907,1.05851,54.96991,77.16049,7.1e-06,-1e-06,24.02137,15.3563,16.20645,41.48064,0.77265,58.76049,0.01227,64.54031,36.30698,0,1,loss
87792,87792,1697845200,1.05912,1.05928,1.0591,1.05928,767,19,3114466000,1.05856,1.0591,1.0591,1.05856,54.50703,79.34081,1.94e-05,1.29e-05,14.87543,11.11113,16.36457,47.64503,0.87635,57.11537,0.02738,57.2281,52.70424,0,1,loss
87821,87821,1698026700,1.05901,1.05908,1.05899,1.05908,891,19,702450000,1.05872,1.05913,1.05913,1.05872,48.86153,-20.93475,-6.87e-05,-6.98e-05,11.84292,14.43156,25.2775,46.10355,0.47678,49.04823,0.00378,80.66174,59.74547,0,1,loss
87852,87852,1698036000,1.05841,1.05841,1.05826,1.05839,1501,13,223875000,1.0587,1.05874,1.05874,1.0587,44.3601,-63.95786,-0.000158,-0.000161,13.13411,19.24063,28.12549,47.558,0.41837,52.21036,-0.01417,79.04979,62.92652,1,1,loss
87862,87862,1698039000,1.05804,1.05816,1.05798,1.05813,1429,13,213225000,1.05865,1.05854,1.05854,1.05865,41.87402,-84.14857,-0.0001627,-0.0001638,14.38725,19.0352,29.75646,49.76175,0.37724,46.13747,-0.01039,38.5446,29.19723,1,1,loss
87873,87873,1698042300,1.05758,1.05765,1.05753,1.05754,1098,13,164800000,1.05854,1.0582,1.0582,1.05854,36.17812,-62.1858,-0.0002392,-0.0002414,18.85615,16.33,26.83716,44.23905,0.31224,41.13767,-0.04726,69.25994,70.23986,0,1,win
87911,87911,1698053700,1.05773,1.05803,1.05773,1.058,1873,13,279100000,1.05824,1.05773,1.05773,1.05824,59.35216,163.66186,2.9e-06,-1.93e-05,27.82458,15.44204,19.58112,58.02742,0.92339,64.65626,0.01513,81.38011,54.55507,0,1,win
87944,87944,1698063600,1.06092,1.0612,1.06066,1.06113,2459,13,374950000,1.05862,1.05929,1.05929,1.05862,69.25421,132.51784,0.0005615,0.0005518,28.88808,8.77539,43.88787,57.46722,0.67987,65.9164,0.06601,39.66571,36.91926,0,1,loss
87962,87962,1698069000,1.06009,1.06034,1.06002,1.06025,2099,13,313725000,1.05882,1.05955,1.05955,1.05882,57.71745,30.49285,1.19e-05,-6e-06,35.04238,18.292,22.0228,55.76047,0.60887,65.47536,0.07551,94.38904,68.06756,0,1,win
87981,87981,1698074700,1.06096,1.06181,1.06062,1.06134,2552,13,391125000,1.0591,1.06003,1.06003,1.0591,65.82262,203.69458,0.0001596,0.0001024,33.60983,19.1695,21.87012,57.24541,0.89518,59.48924,0.06222,84.9341,58.56067,0,1,loss
88000,88000,1698080400,1.06046,1.06116,1.06042,1.06085,2916,13,436700000,1.05934,1.06022,1.06022,1.05934,56.32343,33.48713,-7.01e-05,-7.93e-05,26.54806,15.63209,31.11282,37.11431,0.62883,56.50394,-0.02733,75.13884,56.55326,0,1,win
88034,88034,1698090600,1.06526,1.06588,1.06523,1.06587,2498,13,373875000,1.06061,1.06308,1.06308,1.06061,75.54083,220.66758,0.0007381,0.0007296,34.04787,7.18308,45.42364,71.09981,0.79261,67.65871,0.1541,76.10144,57.36738,0,1,win
88078,88078,1698103800,1.06669,1.06674,1.06659,1.06674,1170,14,18313580000,1.06278,1.06604,1.06604,1.06278,56.68608,32.37271,4.36e-05,3.37e-05,23.3614,7.97394,32.13563,64.23388,0.60658,55.12987,0.05628,100.0,97.24927,0,1,win
88094,88094,1698108600,1.06668,1.06698,1.06661,1.06678,509,19,150360000,1.06335,1.06634,1.06634,1.06335,56.62419,110.17817,3.74e-05,3.37e-05,28.62648,4.25569,45.03663,75.41034,0.65754,59.4312,-0.00562,63.45934,53.44697,0,1,win
88123,88123,1698117300,1.06681,1.06712,1.06673,1.06692,1674,13,247550000,1.06423,1.06668,1.06668,1.06423,55.95398,134.59641,1.81e-05,1.39e-05,29.94406,24.66476,20.49359,52.16579,0.81429,65.90062,0.00187,62.88589,69.43797,0,1,win
88130,88130,1698119400,1.0669,1.06712,1.06683,1.06706,1652,13,246600000,1.06442,1.06675,1.06675,1.06442,57.16606,86.96581,4.23e-05,3.66e-05,30.11126,24.80556,15.73035,58.70855,0.82925,63.74727,0.02531,40.24799,32.00867,1,1,win
88141,88141,1698122700,1.06734,1.06738,1.06722,1.06724,2044,13,303550000,1.0647,1.06688,1.06688,1.0647,55.99152,91.67398,6.97e-05,6.64e-05,23.70542,17.01049,18.23673,65.42517,0.69127,62.10611,0.03187,49.03731,29.28831,0,1,win
88146,88146,1698124200,1.06698,1.06742,1.06698,1.06742,1924,13,300550000,1.06482,1.06692,1.06692,1.06482,59.50436,82.45955,5.75e-05,5.38e-05,21.89369,22.38969,18.09152,50.47414,0.86883,56.3806,0.00656,39.86952,28.23998,0,1,win
88160,88160,1698128400,1.06826,1.06855,1.06825,1.06851,1621,13,225950000,1.06527,1.0675,1.0675,1.06527,66.72716,71.44848,0.0003123,0.0003088,40.37112,16.15013,31.06079,64.91477,0.72107,66.70063,0.01966,37.55697,40.87176,1,1,loss
88192,88192,1698138000,1.06802,1.06841,1.06763,1.0683,2375,13,357550000,1.06603,1.06788,1.06788,1.06603,59.60374,105.62016,2.2e-06,-1.58e-05,25.06867,15.15873,15.01918,57.16103,0.93312,65.17553,0.04308,78.44485,59.91108,0,1,win
88204,88204,1698141600,1.06846,1.06886,1.06825,1.06868,2761,13,413950000,1.06628,1.06802,1.06802,1.06628,60.16885,185.09013,8.53e-05,5.45e-05,23.21293,17.70301,17.98922,58.04214,1.0161,60.89059,0.03557,58.71591,37.04977,0,1,loss
88229,88229,1698149100,1.06449,1.06456,1.0643,1.06452,2343,13,346575000,1.06619,1.0665,1.0665,1.06619,32.09372,-98.40907,-0.0007568,-0.0007623,8.448,25.84793,41.52372,28.40095,0.37772,45.5527,-0.10323,74.02949,76.50703,1,1,loss
88256,88256,1698157200,1.06247,1.06285,1.06238,1.06283,2382,13,361100000,1.06553,1.06436,1.06436,1.06553,38.79101,-65.25954,-0.0006026,-0.0006304,19.63498,19.04163,41.50994,35.62252,0.39853,44.26186,-0.0395,74.80199,55.63879,0,1,win
88281,88281,1698164700,1.06183,1.06205,1.06162,1.06178,2404,13,345000000,1.06484,1.06303,1.06303,1.06484,42.61429,-41.34608,-0.0004836,-0.0004886,17.25396,13.73418,42.53277,35.70068,0.37719,47.0881,-0.06024,81.0641,54.47275,0,1,loss
88290,88290,1698167400,1.06105,1.06105,1.06037,1.06096,2898,13,441850000,1.06451,1.06239,1.06239,1.06451,44.63038,-74.48124,-0.0005277,-0.0005296,13.02546,17.32911,26.06401,56.22172,0.41824,46.79591,-0.02073,67.05926,59.60829,1,1,loss
88310,88310,1698173400,1.05878,1.05906,1.05876,1.05906,2666,13,400875000,1.06358,1.06067,1.06067,1.06358,42.05862,-54.02667,-0.000655,-0.0006932,14.16042,15.62418,30.72464,56.82672,0.41763,48.87477,-0.05474,70.3633,46.29635,1,1,win
88324,88324,1698177600,1.05862,1.05892,1.0586,1.05885,2565,13,385275000,1.063,1.05999,1.05999,1.063,43.9795,-34.58138,-0.0003322,-0.0003331,22.42971,22.3007,24.80993,50.85362,0.45155,52.73688,-0.06229,30.16799,19.78233,1,1,win
88378,88378,1698193800,1.0591,1.05912,1.05905,1.05906,151,36,101500000,1.0613,1.05909,1.05909,1.0613,51.86357,6.26766,2.09e-05,1.96e-05,18.69989,28.49419,30.81981,21.2472,0.49941,51.79316,0.00378,62.25927,59.28137,0,1,win
88391,88391,1698197700,1.05909,1.05909,1.05902,1.05908,468,19,389000000,1.06102,1.05906,1.05906,1.06102,53.02418,34.82911,8.8e-06,6e-06,15.99869,10.96316,23.47068,59.62821,0.62175,51.96101,-0.00094,77.0092,63.01878,0,1,win
88423,88423,1698207300,1.0596,1.05971,1.05957,1.05957,2090,13,313875000,1.06056,1.05928,1.05928,1.06056,60.3453,90.3313,5.33e-05,4.29e-05,28.54323,11.5126,32.88786,62.20926,0.68162,63.20215,0.0,63.0359,48.0738,0,1,win
88432,88432,1698210000,1.05938,1.05969,1.05938,1.05962,1766,13,261200000,1.06046,1.0593,1.0593,1.06046,59.12415,97.9768,2.59e-05,1.68e-05,31.50317,18.75923,19.28578,65.83825,0.88194,57.79737,0.03304,55.09945,43.64927,0,1,loss
88467,88467,1698220500,1.06023,1.06056,1.06022,1.06055,1599,13,239975000,1.06036,1.05996,1.05996,1.06036,71.94918,268.30196,9.98e-05,9.49e-05,21.7214,17.32377,17.59398,62.78386,0.99355,67.21486,0.03867,92.04673,79.70648,0,1,loss
88485,88485,1698225900,1.06005,1.06034,1.05995,1.06028,1900,13,285225000,1.06031,1.05998,1.05998,1.06031,57.45003,46.95344,-4.14e-05,-5.03e-05,25.34079,20.31658,31.09459,36.03337,0.72861,52.17538,0.01792,85.8693,53.71036,0,1,loss
88503,88503,1698231300,1.05847,1.05885,1.05846,1.05863,2308,13,3206272000,1.06007,1.05938,1.05938,1.06007,39.90967,-42.97705,-0.0003776,-0.0003789,19.87572,21.14191,33.68075,35.09116,0.36553,53.41059,-0.05193,76.96232,65.84275,0,1,loss
88532,88532,1698240000,1.05704,1.05735,1.057,1.05715,2303,13,346975000,1.05952,1.0582,1.0582,1.05952,41.66595,-29.21352,-0.0004933,-0.0005223,21.96924,19.04,45.00351,35.07532,0.43758,49.49775,-0.02175,91.89495,81.53338,0,1,win
88562,88562,1698249000,1.05762,1.05777,1.05739,1.05776,2619,13,382200000,1.05898,1.05766,1.05766,1.05898,54.9657,73.63014,-1.58e-05,-4.01e-05,23.03205,14.67015,16.04277,57.67746,0.75438,58.91895,0.04918,64.32926,40.01126,0,1,loss
88574,88574,1698252600,1.05755,1.05786,1.05752,1.05764,2812,13,420850000,1.05881,1.05759,1.05759,1.05881,53.00315,64.55466,-4.3e-06,-8.1e-06,26.14801,17.00783,20.22013,49.98269,0.65637,57.51023,-0.01134,53.8801,39.16467,1,1,win
88581,88581,1698254700,1.05751,1.05782,1.0575,1.05769,2873,13,706525000,1.05873,1.05759,1.05759,1.05873,53.35161,52.28311,2.21e-05,1.31e-05,23.32621,12.76855,17.63169,50.16195,0.64218,60.23525,0.05297,50.43029,40.06348,0,1,win
88624,88624,1698267600,1.05705,1.05716,1.05692,1.05709,2482,13,364975000,1.05843,1.0576,1.0576,1.05843,44.22458,-33.00249,-0.0003342,-0.0003514,21.56977,15.52624,36.39152,48.87134,0.45318,49.37012,0.00946,91.11752,62.28188,0,1,loss
88637,88637,1698271500,1.05659,1.05673,1.05654,1.05669,2173,13,327050000,1.05824,1.0573,1.0573,1.05824,39.9828,-66.99779,-0.0002151,-0.0002168,16.16178,18.74863,22.4685,36.80753,0.41164,48.38228,-0.02933,9.92924,13.14801,1,1,loss
88660,88660,1698278400,1.05656,1.05673,1.05652,1.05664,52,19,64000000,1.05792,1.05692,1.05692,1.05792,45.85539,-25.92593,-9.85e-05,-0.0001077,21.9194,13.8433,24.3736,38.20571,0.45028,52.19465,-0.01041,36.25057,17.37592,1,1,loss
88676,88676,1698283200,1.05651,1.0567,1.05651,1.05662,886,19,744350000,1.05772,1.05676,1.05676,1.05772,50.32437,33.03807,-4.94e-05,-5.33e-05,26.92235,20.70849,20.78856,44.8975,0.60907,55.64849,0.00663,56.8858,31.30132,0,1,loss
88694,88694,1698288600,1.05634,1.05644,1.05633,1.05639,1005,19,793400000,1.0575,1.05656,1.05656,1.0575,48.20883,-13.76229,-7.75e-05,-8.46e-05,23.44473,20.99619,32.2269,44.66604,0.4664,54.5491,-0.01514,84.98515,78.77706,0,1,loss
88738,88738,1698301800,1.05424,1.05439,1.05408,1.05439,1946,13,289375000,1.05674,1.05535,1.05535,1.05674,34.48701,-90.26645,-0.0003734,-0.00038,9.31622,32.19006,44.96537,45.9915,0.38094,36.30071,-0.04266,66.82358,63.6876,1,1,loss
88780,88780,1698314400,1.0538,1.05419,1.05375,1.05417,2744,13,412575000,1.05591,1.05442,1.05442,1.05591,50.59154,-21.79231,-0.0001808,-0.0001908,24.8932,22.28168,14.99821,37.19724,0.53766,54.36183,0.01992,73.66685,62.04127,0,1,win
88809,88809,1698323100,1.05484,1.05513,1.05469,1.05495,2480,13,381450000,1.05555,1.05448,1.05448,1.05555,59.56968,103.63248,4.31e-05,3.94e-05,25.43753,16.96636,21.5807,50.28272,0.68525,49.40537,0.04837,61.52872,31.14673,0,1,loss
88819,88819,1698326100,1.05461,1.05477,1.0546,1.0547,2008,13,307150000,1.05546,1.05453,1.05453,1.05546,53.4441,51.60036,5.08e-05,4.65e-05,17.67359,9.04492,18.98645,64.149,0.65149,52.13313,0.05692,66.67529,63.53277,0,1,loss
88839,88839,1698332100,1.05355,1.05381,1.0534,1.05356,2392,13,361900000,1.05514,1.05403,1.05403,1.05514,43.21874,-25.80282,-0.0002546,-0.0002687,17.32248,13.58291,39.27188,36.46389,0.44019,54.94019,-0.00949,100.0,77.43466,0,1,win
88875,88875,1698342900,1.05411,1.05428,1.05387,1.05421,2897,13,435925000,1.05489,1.05419,1.05419,1.05489,51.02885,-11.72098,-0.0001555,-0.0001595,22.66858,12.90364,19.95101,35.50576,0.5059,62.33797,-0.04172,68.65641,52.83472,0,1,loss
88888,88888,1698346800,1.05309,1.05322,1.05302,1.05303,2573,13,378850000,1.05468,1.05377,1.05377,1.05468,43.10963,-55.78418,-0.000305,-0.0003076,22.4124,25.22267,20.67541,42.54334,0.34371,47.8575,-0.09203,63.43116,64.66148,1,1,win
88893,88893,1698348300,1.05279,1.05349,1.05279,1.05341,2640,13,404125000,1.05459,1.05361,1.05361,1.05459,51.38051,-0.99344,-0.0002717,-0.0003133,28.45557,23.89557,21.3553,49.53243,0.58876,53.11648,0.08361,68.22237,52.56014,0,1,loss
88941,88941,1698362700,1.05613,1.05619,1.05595,1.05608,1368,13,206050000,1.05479,1.05512,1.05512,1.05479,62.75116,106.22711,0.00022,0.000206,28.22994,12.19689,26.02887,61.55099,0.73372,51.12857,0.06727,97.96671,85.44143,0,1,loss
88947,88947,1698364500,1.05602,1.05634,1.05601,1.05618,1044,19,1809051000,1.05485,1.05529,1.05529,1.05485,63.08298,136.13929,0.0002022,0.0001962,37.18002,15.80633,22.06804,78.48451,0.85528,53.03379,0.05495,74.80438,67.19783,0,1,loss
88955,88955,1698366900,1.05606,1.05611,1.05605,1.05609,275,19,202000000,1.05493,1.05543,1.05543,1.05493,58.38139,112.9157,0.0001336,0.0001307,27.47874,13.01878,23.41601,58.55877,0.73861,56.07757,0.02841,68.48048,60.25446,1,1,loss
89004,89004,1698381600,1.05554,1.05574,1.05551,1.05571,1949,13,291600000,1.05534,1.05581,1.05581,1.05534,48.56475,-14.76708,-0.0001583,-0.0001614,19.80103,17.982,36.46663,49.62242,0.51514,54.76169,-0.0161,66.66949,42.80874,0,1,win
89035,89035,1698390900,1.05642,1.0566,1.05642,1.05655,1059,13,152250000,1.05559,1.05615,1.05615,1.05559,62.2804,157.22623,9.19e-05,8.49e-05,29.04449,16.42393,20.08435,59.51678,0.73272,63.11169,0.03314,84.11435,73.30451,0,1,loss
89054,89054,1698396600,1.05687,1.05691,1.05672,1.05687,1601,13,238425000,1.05577,1.05642,1.05642,1.05577,62.12668,166.94124,0.0001106,0.0001057,23.83417,10.53264,28.83136,56.11984,0.79895,54.03056,0.01987,41.83026,27.24872,0,1,loss
89072,89072,1698402000,1.05577,1.05622,1.05563,1.05621,2513,13,366575000,1.05579,1.05613,1.05613,1.05579,54.21225,9.941,-0.0001517,-0.0001858,22.73833,19.64631,21.94966,34.80754,0.60901,55.02099,0.04452,81.67035,75.49976,0,1,loss
89079,89079,1698404100,1.0556,1.05582,1.05546,1.05577,2307,13,347775000,1.05577,1.056,1.056,1.05577,47.99419,5.25362,-0.0001613,-0.0001749,18.55322,18.80013,21.14639,49.10788,0.53712,52.3183,0.02084,56.23283,44.1011,1,1,loss
89131,89131,1698419700,1.05383,1.05412,1.05368,1.05405,2360,13,358875000,1.05561,1.05513,1.05513,1.05561,38.28445,-59.08396,-0.0005198,-0.0005224,16.4858,25.57798,33.72111,36.06898,0.39003,45.65305,-0.055,93.45852,74.54653,0,1,win
89168,89168,1698430800,1.05854,1.05938,1.05849,1.05915,2808,13,416225000,1.05616,1.05709,1.05709,1.05616,62.81806,120.50138,0.0004781,0.0004345,31.4101,12.76776,30.84816,49.89114,0.74142,62.04295,0.08883,78.21309,68.56857,0,1,loss
89176,89176,1698433200,1.05907,1.05941,1.05901,1.05941,2604,13,393200000,1.0564,1.05768,1.05768,1.0564,62.11983,73.93828,0.0005414,0.0005413,22.37358,14.21908,26.82954,78.91237,0.79606,58.47288,0.14179,68.59952,72.49911,0,1,loss
89206,89206,1698442200,1.05619,1.05677,1.05617,1.05654,2516,13,380075000,1.05663,1.05724,1.05724,1.05663,42.18914,-42.48968,-0.0004472,-0.0004679,15.50054,18.25301,39.35065,42.79248,0.46102,38.14715,-0.01987,81.28771,80.33299,0,1,loss
89237,89237,1698624300,1.05641,1.05665,1.05639,1.05648,872,18,1188488000,1.05662,1.05677,1.05677,1.05662,46.30326,-40.71371,-9.39e-05,-9.49e-05,14.779,18.09954,31.79783,44.42812,0.36414,48.77409,-0.01798,40.05037,36.05918,1,1,loss
89254,89254,1698629400,1.05586,1.05608,1.05586,1.05606,839,19,5323262000,1.05653,1.0564,1.0564,1.05653,46.18451,-47.44018,-0.000151,-0.0001569,16.38882,20.26505,32.90406,33.43113,0.45972,48.10377,-0.00473,57.50441,45.15053,0,1,loss
89268,89268,1698633600,1.05577,1.05603,1.05565,1.056,1462,13,218075000,1.05644,1.05616,1.05616,1.05644,51.48184,1.26806,-0.0001257,-0.0001412,21.33715,11.6893,21.54366,54.22509,0.61326,60.17974,-0.02083,63.41979,40.85344,1,1,loss
89316,89316,1698648000,1.05585,1.05614,1.05585,1.05612,1258,13,188750000,1.0563,1.05606,1.05606,1.0563,56.30119,57.36026,-4.75e-05,-5.72e-05,21.56824,17.98693,16.2577,36.67845,0.70921,51.55974,0.01894,62.10143,55.77353,0,1,loss
89328,89328,1698651600,1.05593,1.05607,1.05591,1.05603,1189,13,179325000,1.05627,1.05603,1.05603,1.05627,52.43148,47.10579,-1.98e-05,-2.54e-05,27.71327,20.1813,13.86937,49.38821,0.66081,60.69625,-0.00852,52.66111,43.68967,1,1,loss
89342,89342,1698655800,1.05605,1.05641,1.05604,1.0564,1724,13,254775000,1.05625,1.05606,1.05606,1.05625,58.77471,140.68165,3.49e-05,1.86e-05,29.5768,12.51773,22.51047,62.67433,0.9965,66.93747,0.04167,67.67468,50.0767,0,1,loss
89365,89365,1698662700,1.05556,1.05574,1.05542,1.05574,2342,13,350225000,1.05611,1.05573,1.05573,1.05611,53.45832,24.18834,-0.0001898,-0.0002323,29.13727,15.43167,21.59604,52.47222,0.60186,62.30614,-0.00947,94.4223,69.40227,0,1,win
89399,89399,1698672900,1.05817,1.05853,1.05817,1.05853,2290,13,340500000,1.05659,1.05727,1.05727,1.05659,64.99303,124.19748,0.0001961,0.0001876,32.75887,11.56243,25.70973,50.9562,0.7776,62.8778,0.08226,83.78652,59.86871,0,1,win
89414,89414,1698677400,1.05869,1.05977,1.05868,1.05977,2598,13,401150000,1.0569,1.05797,1.05797,1.0569,66.93299,141.19515,0.0003486,0.0003215,28.36357,9.30839,33.89185,49.86096,0.93713,58.28907,0.08878,33.06832,21.73199,0,1,win
89427,89427,1698681300,1.06026,1.0609,1.06011,1.0609,2771,13,407325000,1.05731,1.05892,1.05892,1.05731,68.84498,86.38379,0.0005454,0.0005295,29.16585,17.24297,31.32748,65.33218,0.79448,60.9783,0.0264,54.14808,53.49314,1,1,loss
89440,89440,1698685200,1.06046,1.06093,1.06042,1.06093,2868,13,434375000,1.05766,1.05944,1.05944,1.05766,62.71348,98.33024,0.0002552,0.0002544,32.26008,14.46439,24.51186,42.54279,0.74024,54.2525,-0.03675,55.60588,49.00648,0,1,win
89471,89471,1698694500,1.06103,1.0613,1.06095,1.06128,2307,13,347150000,1.0586,1.06058,1.06058,1.0586,57.22996,67.1247,-4.21e-05,-8.26e-05,28.35851,18.18363,29.81475,72.16552,0.6719,57.93222,0.06223,100.0,89.08131,0,1,loss
89517,89517,1698708300,1.06153,1.06157,1.06149,1.06154,266,19,262300000,1.05968,1.06137,1.06137,1.05968,52.88338,51.20773,2.9e-06,2.8e-06,25.18148,14.6345,22.22713,57.84779,0.59603,56.31224,-0.00188,95.22242,77.21914,0,1,loss
89528,89528,1698711600,1.0615,1.06162,1.06149,1.06157,440,19,358550000,1.05986,1.06141,1.06141,1.05986,55.78973,140.17094,-6e-07,-6.6e-06,28.10023,11.49453,19.85527,66.84533,0.85784,60.04291,0.00377,84.32581,64.38703,0,1,loss
89543,89543,1698716100,1.06135,1.06135,1.06129,1.06132,714,19,577700000,1.06007,1.06136,1.06136,1.06007,47.79388,-27.46521,-4.72e-05,-5.01e-05,16.65804,16.51895,18.33198,46.15677,0.42894,49.8034,-0.00754,76.8404,62.65959,0,1,loss
89555,89555,1698719700,1.06123,1.06127,1.06114,1.06122,1562,13,231050000,1.06019,1.06129,1.06129,1.06019,48.50232,-6.44745,-6.09e-05,-6.54e-05,19.21822,9.43644,21.88393,55.25538,0.49734,52.55443,-0.00942,74.03203,66.31278,1,1,loss
89572,89572,1698724800,1.06092,1.06106,1.06062,1.06068,1982,13,294750000,1.06027,1.061,1.061,1.06027,45.72761,-7.20826,-0.0001631,-0.0001741,23.1245,15.77087,26.19961,34.38818,0.412,43.72005,-0.01225,68.8778,42.92312,0,1,loss
89580,89580,1698727200,1.06028,1.06029,1.06017,1.06019,1441,13,218750000,1.06026,1.06076,1.06076,1.06026,40.69343,-63.43372,-0.0002187,-0.0002235,25.91649,26.25003,20.13583,48.17581,0.3665,45.71364,-0.01132,56.57012,52.44231,1,1,loss
89597,89597,1698732300,1.05936,1.05955,1.05926,1.05955,1879,13,285075000,1.06016,1.06017,1.06017,1.06016,42.21329,-52.9298,-0.0002812,-0.0003021,19.37726,21.50977,23.53743,31.43159,0.41793,37.4447,0.0,86.29156,69.41267,0,1,win
89667,89667,1698753300,1.0649,1.06742,1.06485,1.06674,2895,13,1190941000,1.06096,1.06264,1.06264,1.06096,83.21544,316.42961,0.0008393,0.0007511,41.24286,10.41598,45.28528,78.14487,0.97547,67.88828,0.21231,57.44081,37.2915,0,1,loss
89718,89718,1698768600,1.0601,1.06142,1.06007,1.06125,2909,13,433850000,1.06207,1.06277,1.06277,1.06207,43.07538,-31.75183,-0.0010658,-0.0011253,16.5997,21.94651,53.317,43.40392,0.493,44.72809,-0.02167,75.9359,57.76536,0,1,loss
89730,89730,1698772200,1.05862,1.0594,1.0586,1.05935,2892,13,435400000,1.06184,1.06172,1.06172,1.06184,36.64321,-164.33441,-0.0008073,-0.0008092,9.82137,26.44235,38.73455,43.00357,0.32725,42.42076,-0.17903,50.99807,58.51009,1,1,loss
89748,89748,1698777600,1.05584,1.05621,1.05569,1.05616,2557,13,381750000,1.06106,1.05928,1.05928,1.06106,31.33934,-95.65156,-0.001099,-0.0011065,5.99092,26.89577,59.15158,21.10171,0.33087,38.05411,-0.13899,59.69571,54.54395,1,1,win
89806,89806,1698795000,1.05744,1.05745,1.05736,1.05743,319,19,390200000,1.05953,1.05777,1.05777,1.05953,45.40644,-33.99558,-0.0001246,-0.0001258,15.50794,12.20165,23.68841,57.76311,0.45056,49.81962,0.00662,96.92776,83.98014,0,1,loss
89832,89832,1698802800,1.05776,1.05785,1.05776,1.05782,653,19,524950000,1.05911,1.05772,1.05772,1.05911,55.73033,86.66329,5e-05,4.99e-05,20.92294,11.42137,33.85325,56.61766,0.63269,62.45241,0.00851,27.61469,19.76926,0,1,loss
89836,89836,1698804000,1.0577,1.05792,1.05757,1.05792,1464,13,220275000,1.05906,1.05773,1.05773,1.05906,58.87998,77.27273,4.64e-05,4.48e-05,16.37548,14.32703,21.76435,40.93212,0.74233,61.31275,0.01891,36.78192,28.18432,1,1,loss
89852,89852,1698808800,1.05738,1.05739,1.05719,1.05737,1902,13,285025000,1.0588,1.05753,1.05753,1.0588,47.53932,-26.84531,-9.63e-05,-0.0001056,14.23823,20.13337,31.75992,51.88939,0.46129,47.56856,-0.00284,90.32782,69.40544,0,1,loss
89866,89866,1698813000,1.05696,1.05724,1.05696,1.05717,1828,13,272575000,1.05857,1.05732,1.05732,1.05857,50.2818,3.54277,-0.0001325,-0.0001435,31.5396,19.90435,24.68131,47.21243,0.54827,52.75575,-0.00189,59.75581,49.39134,1,1,loss
89888,89888,1698819600,1.05702,1.05709,1.05698,1.05709,1203,13,180450000,1.05826,1.05714,1.05714,1.05826,51.69301,35.53826,-2.8e-05,-3.41e-05,14.0996,21.37091,24.09828,50.76988,0.6535,48.05888,-0.00284,40.6296,27.76029,1,1,loss
89901,89901,1698823500,1.05659,1.05686,1.05659,1.05685,1592,13,238575000,1.05807,1.05696,1.05696,1.05807,51.14951,-14.34805,-9.99e-05,-0.000104,21.24601,16.8972,32.47031,48.14906,0.5637,46.49767,-0.00757,53.40071,36.83528,0,1,loss
89944,89944,1698836400,1.05577,1.05621,1.05572,1.05607,2392,13,355650000,1.05754,1.05647,1.05647,1.05754,46.93407,-22.77189,-0.0002687,-0.0002809,16.79071,8.61499,23.96714,39.14432,0.50144,48.87403,-0.00947,51.67308,44.07989,1,1,loss
89959,89959,1698840900,1.05493,1.05495,1.05478,1.05487,1914,13,287550000,1.05719,1.05582,1.05582,1.05719,37.40991,-53.90793,-0.0003817,-0.0003894,14.53787,16.39447,28.48579,41.37935,0.33761,45.65214,-0.09187,42.08344,26.56189,0,1,loss
89980,89980,1698847200,1.05423,1.05442,1.05416,1.05426,2496,13,374050000,1.0567,1.05509,1.05509,1.0567,39.37535,-72.55568,-0.000259,-0.00026,8.47328,13.11655,24.62409,36.45735,0.24036,44.81991,-0.06635,48.42455,40.47068,1,1,win
